province,aquaculture_type,year,hectares,ton,tons_per_ha
Maluku Utara,marine culture,2005,296,834,2.8175675675675675
Maluku Utara,marine culture,2006,85,714,8.4
Maluku Utara,marine culture,2007,96,1080,11.25
Maluku Utara,marine culture,2008,116,1480,12.758620689655173
Maluku Utara,marine culture,2009,150,2289,15.26
Maluku Utara,marine culture,2010,1522,49878,32.77135348226018
Maluku Utara,marine culture,2011,1514,65093,42.994055482166445
Maluku Utara,marine culture,2012,2106,121135,57.51899335232669
Maluku Utara,marine culture,2013,1267,98312,77.59431728492503
Maluku Utara,marine culture,2014,1194,103213,86.44304857621441
Maluku Utara,marine culture,2015,3618,41592,11.495854063018243
Maluku Utara,nets step,2e3,NA,NA,NA
Maluku Utara,nets step,2001,NA,NA,NA
Maluku Utara,nets step,2002,NA,NA,NA
Maluku Utara,nets step,2003,NA,NA,NA
Maluku Utara,nets step,2004,NA,NA,NA
Maluku Utara,nets step,2005,NA,NA,NA
Maluku Utara,nets step,2006,NA,NA,NA
Maluku Utara,nets step,2007,NA,NA,NA
Maluku Utara,nets step,2008,NA,NA,NA
Maluku Utara,nets step,2009,NA,NA,NA
Maluku Utara,nets step,2010,NA,NA,NA
Maluku Utara,nets step,2011,NA,NA,NA
Maluku Utara,nets step,2012,NA,NA,NA
Maluku Utara,nets step,2013,NA,NA,NA
Maluku Utara,nets step,2014,NA,NA,NA
Maluku Utara,nets step,2015,NA,NA,NA
Maluku Utara,paddy field,2e3,NA,NA,NA
Maluku Utara,paddy field,2001,NA,NA,NA
Maluku Utara,paddy field,2002,NA,NA,NA
Maluku Utara,paddy field,2003,NA,NA,NA
Maluku Utara,paddy field,2004,NA,NA,NA
Maluku Utara,paddy field,2005,NA,NA,NA
Maluku Utara,paddy field,2006,NA,NA,NA
Maluku Utara,paddy field,2007,NA,NA,NA
Maluku Utara,paddy field,2008,NA,NA,NA
Maluku Utara,paddy field,2009,NA,NA,NA
Maluku Utara,paddy field,2010,NA,NA,NA
Maluku Utara,paddy field,2011,NA,NA,NA
Maluku Utara,paddy field,2012,NA,NA,NA
Maluku Utara,paddy field,2013,NA,NA,NA
Maluku Utara,paddy field,2014,NA,NA,NA
Maluku Utara,paddy field,2015,NA,NA,NA
Maluku Utara,total,2e3,NA,0,NA
Maluku Utara,total,2001,NA,83808,NA
Maluku Utara,total,2002,NA,105228,NA
Maluku Utara,total,2003,NA,77871,NA
Maluku Utara,total,2004,NA,680,NA
Maluku Utara,total,2005,4501,1375,0.3054876694067985
Maluku Utara,total,2006,278,908,3.2661870503597124
Maluku Utara,total,2007,356,1546,4.342696629213483
Maluku Utara,total,2008,4450,1908,0.4287640449438202
Maluku Utara,total,2009,209,2950,14.114832535885167
Maluku Utara,total,2010,1559,51690,33.15586914688903
Maluku Utara,total,2011,1756,67799,38.60990888382688
Maluku Utara,total,2012,2789,122900,44.06597346719254
Maluku Utara,total,2013,1928,99265,51.48599585062241
Maluku Utara,total,2014,1834,103975,56.69302071973828
Maluku Utara,total,2015,4053,42034,10.371083148285221
Nusa Tenggara Barat,brackish pond,2e3,NA,7888,NA
Nusa Tenggara Barat,brackish pond,2001,NA,7729,NA
Nusa Tenggara Barat,brackish pond,2002,NA,13105,NA
Nusa Tenggara Barat,brackish pond,2003,NA,15112,NA
Nusa Tenggara Barat,brackish pond,2004,NA,10050,NA
Nusa Tenggara Barat,brackish pond,2005,6584,11222,1.704434993924666
Nusa Tenggara Barat,brackish pond,2006,5555,12695,2.2853285328532853
Nusa Tenggara Barat,brackish pond,2007,6477,23114,3.5686274509803924
Nusa Tenggara Barat,brackish pond,2008,6096,35796,5.872047244094488
Nusa Tenggara Barat,brackish pond,2009,7629,31692,4.154148643334644
Nusa Tenggara Barat,brackish pond,2010,6987,40544,5.8027765850865896
Nusa Tenggara Barat,brackish pond,2011,7154,67999,9.50503214984624
Nusa Tenggara Barat,brackish pond,2012,6772,78418,11.579740106320141
Nusa Tenggara Barat,brackish pond,2013,7357,97839,13.298763082778306
Nusa Tenggara Barat,brackish pond,2014,7495,111554,14.883789192795197
Nusa Tenggara Barat,brackish pond,2015,7617,120993,15.88460023631351
Nusa Tenggara Barat,cage,2e3,NA,24,NA
Nusa Tenggara Barat,cage,2001,NA,783,NA
Nusa Tenggara Barat,cage,2002,NA,701,NA
Nusa Tenggara Barat,cage,2003,NA,306,NA
Nusa Tenggara Barat,cage,2004,NA,303,NA
Nusa Tenggara Barat,cage,2005,18,350,19.444444444444443
Nusa Tenggara Barat,cage,2006,6,375,62.5
Nusa Tenggara Barat,cage,2007,12,470,39.166666666666664
Nusa Tenggara Barat,cage,2008,12,916,76.33333333333333
Nusa Tenggara Barat,cage,2009,12,379,31.583333333333332
Nusa Tenggara Barat,cage,2010,9,306,34
Nusa Tenggara Barat,cage,2011,21,1249,59.476190476190474
Nusa Tenggara Barat,cage,2012,6,1379,229.83333333333334
Nusa Tenggara Barat,cage,2013,3,1543,514.3333333333334
Nusa Tenggara Barat,cage,2014,4,1449,362.25
Nusa Tenggara Barat,cage,2015,4,1665,416.25
Nusa Tenggara Barat,floating cage,2e3,NA,NA,NA
Nusa Tenggara Barat,floating cage,2001,NA,NA,NA
Nusa Tenggara Barat,floating cage,2002,NA,NA,NA
Nusa Tenggara Barat,floating cage,2003,NA,NA,NA
Nusa Tenggara Barat,floating cage,2004,NA,NA,NA
Nusa Tenggara Barat,floating cage,2005,NA,NA,NA
Nusa Tenggara Barat,floating cage,2006,NA,NA,NA
Nusa Tenggara Barat,floating cage,2007,0,31,Inf
Nusa Tenggara Barat,floating cage,2008,NA,NA,NA
Nusa Tenggara Barat,floating cage,2009,0,NA,NA
Nusa Tenggara Barat,floating cage,2010,6,6781,1130.1666666666667
Nusa Tenggara Barat,floating cage,2011,0,797,Inf
Nusa Tenggara Barat,floating cage,2012,0,149,Inf
Nusa Tenggara Barat,floating cage,2013,1,1537,1537
Nusa Tenggara Barat,floating cage,2014,3,2290,763.3333333333334
Nusa Tenggara Barat,floating cage,2015,3,846,282
Nusa Tenggara Barat,freshwater pond,2e3,NA,486,NA
Nusa Tenggara Barat,freshwater pond,2001,NA,490,NA
Nusa Tenggara Barat,freshwater pond,2002,NA,2403,NA
Nusa Tenggara Barat,freshwater pond,2003,NA,2268,NA
Nusa Tenggara Barat,freshwater pond,2004,NA,1478,NA
Nusa Tenggara Barat,freshwater pond,2005,6450,2244,0.347906976744186
Nusa Tenggara Barat,freshwater pond,2006,6826,4822,0.7064166422502197
Nusa Tenggara Barat,freshwater pond,2007,4637,2583,0.5570411904248437
Nusa Tenggara Barat,freshwater pond,2008,4637,2612,0.5632952339874919
Nusa Tenggara Barat,freshwater pond,2009,8689,3024,0.34802624007365635
Nusa Tenggara Barat,freshwater pond,2010,2277,3927,1.7246376811594204
Nusa Tenggara Barat,freshwater pond,2011,3377,33016,9.776724903760734
Nusa Tenggara Barat,freshwater pond,2012,2629,14927,5.677824267782427
Nusa Tenggara Barat,freshwater pond,2013,2875,17761,6.177739130434783
Nusa Tenggara Barat,freshwater pond,2014,2946,21812,7.403937542430414
Nusa Tenggara Barat,freshwater pond,2015,2882,21004,7.287994448299791
Nusa Tenggara Barat,marine culture,2e3,NA,NA,NA
Nusa Tenggara Barat,marine culture,2001,NA,NA,NA
Nusa Tenggara Barat,marine culture,2002,NA,NA,NA
Nusa Tenggara Barat,marine culture,2003,NA,NA,NA
Nusa Tenggara Barat,marine culture,2004,NA,39048,NA
Nusa Tenggara Barat,marine culture,2005,255,36425,142.84313725490196
Nusa Tenggara Barat,marine culture,2006,1900,60691,31.942631578947367
Nusa Tenggara Barat,marine culture,2007,5827,75656,12.983696584863566
Nusa Tenggara Barat,marine culture,2008,2106,86622,41.13105413105413
Nusa Tenggara Barat,marine culture,2009,2279,147604,64.7670030715226
Nusa Tenggara Barat,marine culture,2010,13056,163287,12.506663602941176
Nusa Tenggara Barat,marine culture,2011,15661,278107,17.75793372070749
Nusa Tenggara Barat,marine culture,2012,19903,451482,22.684117972165
Nusa Tenggara Barat,marine culture,2013,15622,599742,38.390859044936626
Nusa Tenggara Barat,marine culture,2014,16904,749659,44.3480241362991
Nusa Tenggara Barat,marine culture,2015,13444,921540,68.54656352276108
Nusa Tenggara Barat,nets step,2e3,NA,NA,NA
Nusa Tenggara Barat,nets step,2001,NA,NA,NA
Nusa Tenggara Barat,nets step,2002,NA,NA,NA
Nusa Tenggara Barat,nets step,2003,NA,NA,NA
Nusa Tenggara Barat,nets step,2004,NA,NA,NA
Nusa Tenggara Barat,nets step,2005,NA,NA,NA
Nusa Tenggara Barat,nets step,2006,NA,NA,NA
Nusa Tenggara Barat,nets step,2007,NA,NA,NA
Nusa Tenggara Barat,nets step,2008,NA,NA,NA
Nusa Tenggara Barat,nets step,2009,NA,NA,NA
Nusa Tenggara Barat,nets step,2010,NA,NA,NA
Nusa Tenggara Barat,nets step,2011,NA,NA,NA
Nusa Tenggara Barat,nets step,2012,NA,NA,NA
Nusa Tenggara Barat,nets step,2013,NA,NA,NA
Nusa Tenggara Barat,nets step,2014,0,16,Inf
Nusa Tenggara Barat,nets step,2015,NA,NA,NA
Nusa Tenggara Barat,paddy field,2e3,NA,898,NA
Nusa Tenggara Barat,paddy field,2001,NA,548,NA
Nusa Tenggara Barat,paddy field,2002,NA,406,NA
Nusa Tenggara Barat,paddy field,2003,NA,309,NA
Nusa Tenggara Barat,paddy field,2004,NA,246,NA
Nusa Tenggara Barat,paddy field,2005,335,97,0.28955223880597014
Nusa Tenggara Barat,paddy field,2006,1255,965,0.7689243027888446
Nusa Tenggara Barat,paddy field,2007,1448,89,0.06146408839779006
Nusa Tenggara Barat,paddy field,2008,1303,142,0.10897927858787414
Nusa Tenggara Barat,paddy field,2009,1303,139,0.10667689946277821
Nusa Tenggara Barat,paddy field,2010,872,127,0.14564220183486237
Nusa Tenggara Barat,paddy field,2011,1769,242,0.13680045223289994
Nusa Tenggara Barat,paddy field,2012,1769,703,0.397399660825325
Nusa Tenggara Barat,paddy field,2013,1123,936,0.8334817453250223
Nusa Tenggara Barat,paddy field,2014,1243,617,0.49637972646822204
Nusa Tenggara Barat,paddy field,2015,723,874,1.2088520055325034
Nusa Tenggara Barat,total,2e3,NA,98524,NA
Nusa Tenggara Barat,total,2001,NA,100393,NA
Nusa Tenggara Barat,total,2002,NA,94604,NA
Nusa Tenggara Barat,total,2003,NA,99038,NA
Nusa Tenggara Barat,total,2004,NA,51125,NA
Nusa Tenggara Barat,total,2005,13642,50338,3.6899281630259493
Nusa Tenggara Barat,total,2006,15542,79547,5.118195856389139
Nusa Tenggara Barat,total,2007,18400,101942,5.540326086956521
Nusa Tenggara Barat,total,2008,14155,126087,8.907594489579655
Nusa Tenggara Barat,total,2009,19911,182838,9.182763296670183
Nusa Tenggara Barat,total,2010,23207,214972,9.263239539794027
Nusa Tenggara Barat,total,2011,27982,381410,13.63054820956329
Nusa Tenggara Barat,total,2012,31079,547059,17.602207278226455
Nusa Tenggara Barat,total,2013,26982,719358,26.66066266399822
Nusa Tenggara Barat,total,2014,28594,887395,31.034307896761558
Nusa Tenggara Barat,total,2015,24673,1066922,43.24249179264783
Nusa Tenggara Timur,brackish pond,2e3,NA,615,NA
Nusa Tenggara Timur,brackish pond,2001,NA,621,NA
Nusa Tenggara Timur,brackish pond,2002,NA,960,NA
Nusa Tenggara Timur,brackish pond,2003,NA,4208,NA
Nusa Tenggara Timur,brackish pond,2004,NA,833,NA
Nusa Tenggara Timur,brackish pond,2005,1779,227,0.12759977515458124
Nusa Tenggara Timur,brackish pond,2006,3807,714,0.1875492513790386
Nusa Tenggara Timur,brackish pond,2007,5110,495,0.09686888454011741
Nusa Tenggara Timur,brackish pond,2008,4008,443,0.11052894211576847
Nusa Tenggara Timur,brackish pond,2009,998,464,0.4649298597194389
Nusa Tenggara Timur,brackish pond,2010,1238,1027,0.8295638126009693
Nusa Tenggara Timur,brackish pond,2011,1249,1195,0.9567654123298639
Nusa Tenggara Timur,brackish pond,2012,1311,1497,1.1418764302059496
Nusa Tenggara Timur,brackish pond,2013,1138,1586,1.3936731107205624
Nusa Tenggara Timur,brackish pond,2014,1149,1902,1.6553524804177546
Nusa Tenggara Timur,brackish pond,2015,1010,3575,3.5396039603960396
Nusa Tenggara Timur,cage,2e3,NA,NA,NA
Nusa Tenggara Timur,cage,2001,NA,NA,NA
Nusa Tenggara Timur,cage,2002,NA,NA,NA
Nusa Tenggara Timur,cage,2003,NA,NA,NA
Nusa Tenggara Timur,cage,2004,NA,NA,NA
Nusa Tenggara Timur,cage,2005,NA,NA,NA
Nusa Tenggara Timur,cage,2006,NA,NA,NA
Nusa Tenggara Timur,cage,2007,NA,NA,NA
Nusa Tenggara Timur,cage,2008,NA,NA,NA
Nusa Tenggara Timur,cage,2009,NA,NA,NA
Nusa Tenggara Timur,cage,2010,NA,NA,NA
Nusa Tenggara Timur,cage,2011,NA,NA,NA
Nusa Tenggara Timur,cage,2012,NA,NA,NA
Nusa Tenggara Timur,cage,2013,NA,NA,NA
Nusa Tenggara Timur,cage,2014,NA,NA,NA
Nusa Tenggara Timur,cage,2015,NA,NA,NA
Nusa Tenggara Timur,floating cage,2e3,NA,NA,NA
Nusa Tenggara Timur,floating cage,2001,NA,NA,NA
Nusa Tenggara Timur,floating cage,2002,NA,NA,NA
Nusa Tenggara Timur,floating cage,2003,NA,NA,NA
Nusa Tenggara Timur,floating cage,2004,NA,NA,NA
Nusa Tenggara Timur,floating cage,2005,NA,NA,NA
Nusa Tenggara Timur,floating cage,2006,NA,NA,NA
Nusa Tenggara Timur,floating cage,2007,NA,NA,NA
Nusa Tenggara Timur,floating cage,2008,NA,NA,NA
Nusa Tenggara Timur,floating cage,2009,NA,NA,NA
Nusa Tenggara Timur,floating cage,2010,NA,NA,NA
Nusa Tenggara Timur,floating cage,2011,NA,NA,NA
Nusa Tenggara Timur,floating cage,2012,NA,NA,NA
Nusa Tenggara Timur,floating cage,2013,NA,NA,NA
Nusa Tenggara Timur,floating cage,2014,NA,NA,NA
Nusa Tenggara Timur,floating cage,2015,NA,NA,NA
Nusa Tenggara Timur,freshwater pond,2e3,NA,1570,NA
Nusa Tenggara Timur,freshwater pond,2001,NA,1624,NA
Nusa Tenggara Timur,freshwater pond,2002,NA,268,NA
Nusa Tenggara Timur,freshwater pond,2003,NA,572,NA
Nusa Tenggara Timur,freshwater pond,2004,NA,228,NA
Nusa Tenggara Timur,freshwater pond,2005,1012,267,0.26383399209486164
Nusa Tenggara Timur,freshwater pond,2006,984,1804,1.8333333333333333
Nusa Tenggara Timur,freshwater pond,2007,1221,584,0.4782964782964783
Nusa Tenggara Timur,freshwater pond,2008,304,853,2.8059210526315788
Nusa Tenggara Timur,freshwater pond,2009,304,775,2.549342105263158
Nusa Tenggara Timur,freshwater pond,2010,175,809,4.622857142857143
Nusa Tenggara Timur,freshwater pond,2011,161,966,6
Nusa Tenggara Timur,freshwater pond,2012,283,1298,4.586572438162544
Nusa Tenggara Timur,freshwater pond,2013,326,1493,4.579754601226994
Nusa Tenggara Timur,freshwater pond,2014,473,1853,3.9175475687103596
Nusa Tenggara Timur,freshwater pond,2015,688,1789,2.6002906976744184
Nusa Tenggara Timur,marine culture,2e3,NA,NA,NA
Nusa Tenggara Timur,marine culture,2001,NA,NA,NA
Nusa Tenggara Timur,marine culture,2002,NA,NA,NA
Nusa Tenggara Timur,marine culture,2003,NA,NA,NA
Nusa Tenggara Timur,marine culture,2004,NA,66408,NA
Nusa Tenggara Timur,marine culture,2005,300,271880,906.2666666666667
Nusa Tenggara Timur,marine culture,2006,5866,481123,82.01892260484146
Nusa Tenggara Timur,marine culture,2007,7822,504709,64.52429046279724
Nusa Tenggara Timur,marine culture,2008,4893,696279,142.30104230533416
Nusa Tenggara Timur,marine culture,2009,5206,498428,95.74106799846331
Nusa Tenggara Timur,marine culture,2010,6160,347828,56.465584415584416
Nusa Tenggara Timur,marine culture,2011,6481,377203,58.20135781515198
Nusa Tenggara Timur,marine culture,2012,6854,398739,58.176101546542164
Nusa Tenggara Timur,marine culture,2013,9796,1846350,188.47999183340139
Nusa Tenggara Timur,marine culture,2014,10776,1966260,182.46659242761692
Nusa Tenggara Timur,marine culture,2015,11014,2283347,207.31314690394044
Nusa Tenggara Timur,nets step,2e3,NA,NA,NA
Nusa Tenggara Timur,nets step,2001,NA,NA,NA
Nusa Tenggara Timur,nets step,2002,NA,NA,NA
Nusa Tenggara Timur,nets step,2003,NA,NA,NA
Nusa Tenggara Timur,nets step,2004,NA,NA,NA
Nusa Tenggara Timur,nets step,2005,NA,NA,NA
Nusa Tenggara Timur,nets step,2006,NA,NA,NA
Nusa Tenggara Timur,nets step,2007,NA,NA,NA
Nusa Tenggara Timur,nets step,2008,NA,NA,NA
Nusa Tenggara Timur,nets step,2009,NA,NA,NA
Nusa Tenggara Timur,nets step,2010,NA,NA,NA
Nusa Tenggara Timur,nets step,2011,NA,NA,NA
Nusa Tenggara Timur,nets step,2012,NA,NA,NA
Nusa Tenggara Timur,nets step,2013,NA,NA,NA
Nusa Tenggara Timur,nets step,2014,NA,NA,NA
Nusa Tenggara Timur,nets step,2015,NA,NA,NA
Nusa Tenggara Timur,paddy field,2e3,NA,26,NA
Nusa Tenggara Timur,paddy field,2001,NA,64,NA
Nusa Tenggara Timur,paddy field,2002,NA,35,NA
Nusa Tenggara Timur,paddy field,2003,NA,328,NA
Nusa Tenggara Timur,paddy field,2004,NA,67,NA
Nusa Tenggara Timur,paddy field,2005,NA,NA,NA
Nusa Tenggara Timur,paddy field,2006,84,88,1.0476190476190477
Nusa Tenggara Timur,paddy field,2007,97,40,0.41237113402061853
Nusa Tenggara Timur,paddy field,2008,123,29,0.23577235772357724
Nusa Tenggara Timur,paddy field,2009,23,30,1.3043478260869565
Nusa Tenggara Timur,paddy field,2010,22,40,1.8181818181818181
Nusa Tenggara Timur,paddy field,2011,22,36,1.6363636363636365
Nusa Tenggara Timur,paddy field,2012,68,49,0.7205882352941176
Nusa Tenggara Timur,paddy field,2013,62,44,0.7096774193548387
Nusa Tenggara Timur,paddy field,2014,129,94,0.7286821705426356
Nusa Tenggara Timur,paddy field,2015,60,894,14.9
Nusa Tenggara Timur,total,2e3,NA,82763,NA
Nusa Tenggara Timur,total,2001,NA,85361,NA
Nusa Tenggara Timur,total,2002,NA,86834,NA
Nusa Tenggara Timur,total,2003,NA,92072,NA
Nusa Tenggara Timur,total,2004,NA,67536,NA
Nusa Tenggara Timur,total,2005,3091,272374,88.11840828210934
Nusa Tenggara Timur,total,2006,10741,483729,45.03575086118611
Nusa Tenggara Timur,total,2007,14251,505827,35.494140762051785
Nusa Tenggara Timur,total,2008,9327,697605,74.79414602766163
Nusa Tenggara Timur,total,2009,6531,499698,76.51171336701883
Nusa Tenggara Timur,total,2010,7595,349704,46.0439763001975
Nusa Tenggara Timur,total,2011,7913,379399,47.94629091368634
Nusa Tenggara Timur,total,2012,8516,401582,47.156176608736494
Nusa Tenggara Timur,total,2013,11322,1849473,163.35214626391098
Nusa Tenggara Timur,total,2014,12527,1970112,157.269258401852
Nusa Tenggara Timur,total,2015,12773,2289605,179.25350348391137
Papua,brackish pond,2e3,NA,426,NA
Papua,brackish pond,2001,NA,430,NA
Papua,brackish pond,2002,NA,2786,NA
Papua,brackish pond,2003,NA,2780,NA
Papua,brackish pond,2004,NA,450,NA
Papua,brackish pond,2005,NA,380,NA
Papua,brackish pond,2006,362,297,0.8204419889502762
Papua,brackish pond,2007,120,536,4.466666666666667
Papua,brackish pond,2008,NA,782,NA
Papua,brackish pond,2009,75,937,12.493333333333334
Papua,brackish pond,2010,84,628,7.476190476190476
Papua,brackish pond,2011,80,950,11.875
Papua,brackish pond,2012,597,1212,2.030150753768844
Papua,brackish pond,2013,93,1624,17.462365591397848
Papua,brackish pond,2014,95,1209,12.726315789473684
Papua,brackish pond,2015,37014,1548,0.04182201329226779
Papua,cage,2e3,NA,348,NA
Papua,cage,2001,NA,347,NA
Papua,cage,2002,NA,302,NA
Papua,cage,2003,NA,399,NA
Papua,cage,2004,NA,338,NA
Papua,cage,2005,NA,251,NA
Papua,cage,2006,NA,510,NA
Papua,cage,2007,NA,349,NA
Papua,cage,2008,NA,266,NA
Papua,cage,2009,NA,131,NA
Papua,cage,2010,0,223,Inf
Papua,cage,2011,NA,234,NA
Papua,cage,2012,21,NA,NA
Papua,cage,2013,NA,NA,NA
Papua,cage,2014,NA,NA,NA
Papua,cage,2015,NA,NA,NA
Papua,floating cage,2e3,NA,NA,NA
Papua,floating cage,2001,NA,NA,NA
Papua,floating cage,2002,NA,NA,NA
Papua,floating cage,2003,NA,NA,NA
Papua,floating cage,2004,NA,NA,NA
Papua,floating cage,2005,NA,NA,NA
Papua,floating cage,2006,NA,NA,NA
Papua,floating cage,2007,NA,NA,NA
Papua,floating cage,2008,0,NA,NA
Papua,floating cage,2009,NA,NA,NA
Papua,floating cage,2010,0,NA,NA
Papua,floating cage,2011,NA,NA,NA
Papua,floating cage,2012,NA,NA,NA
Papua,floating cage,2013,0,583,Inf
Papua,floating cage,2014,NA,731,NA
